"GLUT1"	"HK2"	"GAPDH"	"LDHA"	"MCT1"	"PFKFB4"	"IDH2"	"CyclinB1"	"GLUD12"	"CS"	"OGDH"	"CytC"	"ATP5A"	"S6_p"	"HIF1A"	"labels"
0.252643069260105	0.0219491781034502	0.326578372883681	0.591599164221837	0.0162603058880306	0.246095176813214	0.683401670542964	0.126232785750088	0.644905132460032	0.609254577865124	0.178765618731661	0.304017645325719	0.633778907048175	0	0.0550085537198446	"day0"
0.103569360739884	0.0240463065446973	0.499565743328413	0.742028323798237	0.0498923508497757	0.170632941496288	0.636017617736943	0.036843609440547	0.549382537501266	0.483058734540934	0.290638445197359	0.191106022656198	0.370995445765652	0.0416580646554586	0.17036406924275	"day0"
0.1324783	0.09229454	0.5641206	0.5773797	0.1438519	0.155037	0.6038337	0.004621777	0.2190016	0.6552318	0.3991911	0.532458	0.408038	0.0346486	0	"day0"
0.194594750520823	0	0.517558940378865	0.611244163657716	0.00994814236326588	0.391185771855125	0.666810253558767	0.0460525458230765	0.567241981993046	0.464039199170048	0.255753438173859	0.244305523009012	0.456233390395681	0.00733635371727642	0.211290987558688	"day0"
0.02901297	0.005292312	0.5078773	0.5530022	0.01097844	0.05655286	0.3699638	0.02178993	0.06876017	0.4090258	0.3419826	0.1604797	0.130313	0	0.05709148	"day0"
0.1185892	0.06808149	0.2848491	0.2295681	0.03951714	0	0.3241696	0.1305121	0.2130088	0.528252	0.368787	0.0628397	0.1650819	0.04969	0.02756373	"day0"
0.174179799131499	0	0.486614996628143	0.425056241070097	0.105254298086042	0.323945529742874	0.651158104721379	0	0.573071548458031	0.580522370768447	0.358515781585767	0.13577765923743	0.527631417837894	0	0.134683067799628	"day0"
0.1605336	0	0.536194	0.490032	0.02273505	0.2863185	0.5184593	0.03596396	0.3470469	0.5245739	0.2528451	0.07253724	0.3349372	0.005158532	0.05993293	"day0"
0.121862454760945	0.0411389205233476	0.503181934562929	0.645152978749246	0.272718947405377	0.0198393032147384	0.728334344940941	0.141920291962563	0.658661236865325	0.641465478868146	0.593988927495193	0.123958292260464	0.584282416983687	0.0209806582068215	0.00276648338944216	"day0"
0.162768745933035	0.0454113521426012	0.395841415902709	0.481079293207554	0.061853091671913	0.0254105760650298	0.632516653861615	0.0598900211161526	0.561815603105824	0.624707064815134	0.511816112370343	0.116813129832815	0.555456784523933	0.0550138510529185	0.0910788886956671	"day0"
0.1799029	0.02337138	0.3435075	0.6125999	0.1224878	0.07869047	0.6228168	0.1622761	0.5415471	0.5512006	0.4523011	0.07998788	0.4116439	0	0.180265	"day0"
0.0353607160232785	0.0277370273644917	0.345271063301537	0.31092616760509	0.0052363778689987	0.201986757026807	0.504007807749871	0.125492795426557	0.265346012209476	0.384318732822518	0.187543649312908	0.184432963849477	0.323108269090489	0.0680228476067536	0.00201561559928067	"day0"
0.1355571	0.1073635	0.3367591	0.5087123	0.2213765	0.1775459	0.6426718	0.101898	0.632707	0.5237615	0.4058303	0.2152807	0.6301179	0	0.1756148	"day0"
0.0313203101457834	0.00532750631328096	0.142901256680918	0.325402935131269	0.107047094384351	0.0978144396779835	0.441105019500035	0	0.185514371740595	0.4202409642756	0.395400856726997	0.089412205021423	0.426990545531395	0.0202078993741489	0.235212206836913	"day0"
0.211360312276331	0.0738239443284091	0.372657620109526	0.474925240063553	0.0264740189709657	0.181850534402444	0.637988449772183	0.169684339505168	0.588832305836188	0.522420956279477	0.169713486148118	0.0954363915841265	0.504266441987682	0.0878639034123114	0.153072013514986	"day0"
0.267115067312775	0.0938592893100989	0.409989353289031	0.6662191259093	0.0269097064999211	0.137354517573331	0.707685945966526	0.271363302875601	0.684090295680086	0.564647604399972	0.475457245481453	0.179062885754387	0.505298043486824	0.0259260087431121	0.220343112254114	"day0"
0.0007669498	0.07643763	0.08174683	0.3241809	0.04353566	0.1181098	0.5712736	0.02880424	0.2137237	0.4679945	0.2288591	0.08601126	0.3475477	0	0.1106126	"day0"
0.1404742	0	0.2834952	0.5829271	0.05795447	0.389869	0.488987	0.09276279	0.4628225	0.4913963	0.1763698	0.05111871	0.3029707	0.06202045	0	"day0"
0.104149	0.1616692	0.3456926	0.2860439	0.07618214	0.4142929	0.4781877	0.03197294	0.3887097	0.5332812	0.3299107	0.0639121	0.3113286	0.01868245	0.05686326	"day0"
0.03222186	0	0.5068369	0.6396134	0.01204365	0.09387519	0.4150412	0.1206242	0.4419398	0.4610695	0.1311549	0.1249138	0.2191424	0.01212086	0.01266763	"day0"
0.0002335551	0	0.2591625	0.3551558	0	0.228056	0.491932	0.08810594	0.4371147	0.6106191	0.276538	0.08826191	0.3544929	0.01381348	0.001778347	"day0"
0.2175668	0.0192523	0.1181359	0.432106	0.05470472	0.0357244	0.5466786	0.03224531	0.3900083	0.4022311	0.1160917	0.002735982	0.1633629	0	0	"day0"
0.3589784	0.02386184	0.2830983	0.5608334	0.1115059	0.206294	0.7011168	0.09296512	0.651512	0.56982	0.4148453	0.1906113	0.4627859	0.05420633	0.3298316	"day0"
0.295924305787194	0.0897177510687206	0.320444151413245	0.571112901288105	0.0152947629182494	0.449572951811483	0.729429780794664	0.145423484884086	0.609921405820241	0.562520535427639	0.42803206589796	0.11659765766099	0.47256674124595	0.0961673865050569	0.340426748501279	"day0"
0.1123561	0.02591326	0.321812	0.465352	0.02862294	0.1441815	0.5570714	0.05439669	0.5058628	0.6103817	0.432216	0.2428428	0.4623856	0	0.2902185	"day0"
0.298365162304925	0.0648406620896834	0.174218494996022	0.543278803369201	0.0886714196441484	0.0870338110407425	0.639124232708786	0.0216695235906579	0.523606186762288	0.333190551666192	0.337365455010815	0.053906906768247	0.471099354735103	0.0594223982906449	0.000763122882375703	"day0"
0.2698749	0.03646301	0.3601915	0.5542308	0.2459072	0.4279234	0.5971154	0.04903663	0.5291931	0.5888107	0.3896464	0.2180487	0.6958262	0.03689304	0.298978	"day0"
0.315726983172503	0.0631993231689862	0.53725367990932	0.633449676413054	0.0657831583351852	0.309018827009429	0.735993180391887	0.126533570424227	0.608563146871085	0.589369673370065	0.505637845784103	0.145779322995684	0.54260017938142	0	0.332693079767962	"day0"
0.0346840700006672	0.0139152030694863	0.341702010192622	0.407093519854859	0.0399616269807781	0	0.603271020176507	0.0228912329071444	0.48359298090147	0.521788373638026	0.0877523611433003	0.103384391287642	0.400243117230411	0.0353006012866794	0.00404312124587301	"day0"
0.195788506061543	6.53210645615661e-05	0.482199705142781	0.598959268313817	0.0317621800142023	0.480718913909097	0.781662802102798	0.134008905471603	0.776829546540685	0.58967555581628	0.546618951682879	0.31505109538201	0.586393775229155	0.0463492195770846	0.198188409627687	"day0"
0.326084732146845	0.0367661126531434	0.337106510189746	0.583439329276224	0.0341678699764557	0.191296161881018	0.712847138582798	0.245718017451866	0.615983706626298	0.549924316320053	0.422354613859589	0.141342988548437	0.553871446312109	0	0.106070404552291	"day0"
0.1353487	0	0.3776221	0.3765253	0.05868954	0.1346024	0.5037647	0.01884551	0.3837999	0.5206886	0.4309065	0.1718799	0.3720013	0	0.05691612	"day0"
0.1886204	0.04569617	0.2039087	0.2537645	0.0002822709	0.1808706	0.5178644	0.02895328	0.3407473	0.5561332	0.3914516	0.09036806	0.3416314	0	0.01539546	"day0"
0.08682207	0.01952577	0.2510623	0.4159374	0.1023127	0.10121	0.5697652	0.06331301	0.5251255	0.5514956	0.3848809	0.11842	0.4870868	0.04126474	0.1939954	"day0"
0.07498278	0	0.3436525	0.1277495	0.09448415	0.1119976	0.3727171	0	0.2555801	0.5229468	0.2051909	0	0.170339	0	0.1418695	"day0"
0.1087824	0.05969583	0.1108783	0.231328	0.1314718	0.05606308	0.4184881	0.05037919	0.2334553	0.4582932	0.2333237	0.09383243	0.276322	0	0.09194353	"day0"
0.1192866	0.07409905	0.5275744	0.6142995	0.01173901	0.1747538	0.6103516	0.09551145	0.4247511	0.6248761	0.3658486	0.2208084	0.4011862	0.03690537	0.08385326	"day0"
0.06809741	0	0.4258398	0.5470318	0.06356907	0.2024892	0.4059562	0	0.2385682	0.6316486	0.4008934	0.1716512	0.2900763	0.01886789	0.07993238	"day0"
0.132763786078905	0	0.21890066081532	0.420605769313342	0.0988023562383888	0.170821636744375	0.561345089521187	0.00483385105797183	0.441436335477107	0.603320454422962	0.392275297206471	0.105603833378468	0.456312039494527	0.0345343773525693	0.0796007287515171	"day0"
0.09006687	0	0.3981243	0.2987266	0.01476629	0.1312828	0.5260335	0.0630464	0.3874804	0.5503315	0.4213474	0.05714612	0.221807	0.1186034	0.1206727	"day0"
0.04422086	0	0.2633178	0.2420806	0	0.1078565	0.3908114	0.01894588	0.393097	0.4721322	0.3704235	0.009532586	0.2406104	0	0.0670186	"day0"
0.159976989777618	0.125338280093645	0.475025661449078	0.680488827950991	0.0683773565145379	0.125919672142154	0.632282458835022	0.0455207568611241	0.554137838807066	0.472610632516897	0.457010104902304	0.135369472882351	0.422009527709683	0.0300800739210422	0.125755506935113	"day0"
0.249395627198799	0	0.505005288354596	0.449166442120256	0.170450328007112	0.407103755869486	0.583838598202266	0.0354349924568656	0.523374447811343	0.572006996049901	0.628777621282784	0.424387812247159	0.567169932353911	0	0.156473964923437	"day0"
0.297683324703749	0.0648172396950327	0.524285004828638	0.711452651909485	0.116965747249929	0.322303634614806	0.727553690334275	0.0198493721147506	0.711913702387732	0.544644113919358	0.279717597222507	0.188182438090007	0.555682965544117	0.00639106674498745	0.0596109150939481	"day0"
0.0846732384553087	0.075648895983587	0.245753295791699	0.471539244543947	0.109782041378312	0.121899194766515	0.626519394147254	0.0172398391999524	0.479735743419061	0.50817752617097	0.355533264163253	0.21438173959278	0.438829379474967	0.0389932053774475	0.159379671050482	"day0"
0	0	0.3037221	0.3870462	0.1282326	0.3275673	0.4617975	0.09212106	0.3421454	0.4054276	0.2277722	0.003807049	0.4405585	0	0.2129201	"day0"
0.301816098607089	0	0.478039260065513	0.572934117620761	0.0971388924789854	0.118151028438066	0.73018791457145	0.228492424746469	0.672167008793828	0.634254813271418	0.508310473171982	0.277742605766487	0.604383560247652	0.0151806695740049	0.0991502262327216	"day0"
0.07064691	0.05355161	0.3016951	0.1326788	0.01740486	0.156139	0.4527684	0.07657533	0.07019365	0.5708099	0.3528158	0.1363166	0.346263	0.03095083	0.06922523	"day0"
0.0692642655926426	0.00837122223068204	0.379624804976368	0.653141402644847	0	0.169765809094535	0.737022251718456	0.192367215336918	0.729840897156545	0.656132704298808	0.419705065625792	0.358940297108797	0.630911567372819	0.0371773713439879	0.261641094645344	"day0"
0.0544123949787146	0	0.376609834550122	0.595337316054808	0.0338553456256507	0.308606957704055	0.677852501087608	0.0997386963996001	0.614265507014977	0.489517997340213	0.435279562088175	0.164425039332793	0.348536421191457	0.05879563905966	0.100715535619663	"day0"
0.1063936	0.001765497	0.4673501	0.4776303	0	0.06998953	0.5111318	0.04768022	0.3123146	0.6019125	0.4525913	0.1965699	0.4443523	0.04701729	0.06822215	"day0"
0.254896744397582	0.0840846310279166	0.503050483960182	0.611263693996466	0.0770647359611725	0.439221182568136	0.762385224901136	0.0598096815503611	0.590531808829367	0.544775792539802	0.497194746377452	0.239345536852892	0.473178573119218	0.0682809300730531	0.0761002030119804	"day0"
0.204277	0.1078498	0.5423003	0.724284	0.1012067	0	0.6391132	0.02942111	0.5424888	0.6348352	0.1135164	0.2035951	0.5156436	0	0.08508852	"day0"
0.0498774794245241	0.034422511019055	0.324555413854789	0.471411630031384	0.0293893868032007	0.219624433128848	0.580680094868696	0.118306920608391	0.422956682147186	0.526801701463153	0.25130000661919	0.0342955618749531	0.470016149857271	0.100773285481448	0.0904398684881816	"day0"
0.1015581	0.04378707	0.04855248	0.3243096	0.06752732	0.07815244	0.4993231	0.0620613	0.2559665	0.5178191	0.2666698	0	0.3785342	0.110537	0.05494511	"day0"
0.381395889363368	0.0563443279464869	0.456959423872606	0.732914601791554	0.0410084585376458	0.269380938297376	0.730855102162144	0.154361165386322	0.627036219820637	0.564989517766147	0.208547585097369	0.121837206305383	0.449607910579219	0.0671676018396572	0.157594193231018	"day0"
0.277728874401263	0.18109525790458	0.215344706049456	0.46459428356316	0.141961874773184	0.186913233849064	0.626568353191443	0.0482728024410475	0.556766644267456	0.489700874617288	0.285735080252056	0.129514211980136	0.452692319908194	0	0.0905384063539659	"day0"
0.028369140891491	0	0.38129670836488	0.66481483760954	0.109408739275881	0.225548219714855	0.719986499631022	0.0269048288856773	0.555273993724954	0.493532951843036	0.506698488722826	0.357934836536534	0.541635998463245	0.00829110964116673	0.173580576968443	"day0"
0.2694736	0.03905424	0.3426467	0.6606992	0.01861121	0.2835233	0.6904692	0.09355539	0.5035553	0.4008853	0.3882454	0.1176736	0.5030541	0.1125307	0.1196709	"day0"
0.1661393	0.09687547	0.3271441	0.4737563	0.07652858	0.2387698	0.5780447	0.2079769	0.4780487	0.5200983	0.3416522	0.1921467	0.3784315	0.05397871	0.2208386	"day0"
0.3413307	0.0447222	0.4175995	0.5654452	0.1426907	0.467944	0.6469472	0.2682724	0.3884803	0.5418325	0.4885153	0.05951668	0.5616226	0.02937605	0.2912787	"day0"
0.0570096491736877	0.00118525248381357	0.518995427474851	0.538782025217819	0.0222370876543711	0.481031128355141	0.696062075942189	0.0678382866694192	0.604314211646876	0.548787943736493	0.383056989811416	0.151359608647262	0.488426835444773	0.0123114140719436	0.0586712149954607	"day0"
0.0831759888051389	0	0.43527561415712	0.594271625856665	0	0.395399837904097	0.736369773552901	0.0431530161069517	0.640573213452415	0.575300116358631	0.414521079118408	0.434545201465994	0.56347828094138	0	0.151414839444626	"day0"
0.160168393266808	0.0454162419152952	0.326754369311321	0.478200518964321	0.0767306756521158	0.2847707611798	0.589777075441471	0.0347542479560687	0.427232568594129	0.578687706502885	0.100680317717713	0.0638209436861185	0.471961977640128	0	0.133294434997149	"day0"
0.255112261342215	0.10395402395581	0.500117316066532	0.728436911233144	0.0773182764353776	0.16295165345279	0.68419535427357	0.215413878531328	0.597061669631299	0.507532168768054	0.345781604161661	0.184494680360191	0.459949457541176	0.0295572908672163	0.215643393050309	"day0"
0.09980981	0.06951578	0.4643999	0.6546138	0.1161155	0.06787944	0.5957797	0.07663544	0.3658616	0.5319371	0.4316192	0.05925142	0.3433616	0.0440722	0.1407817	"day0"
0.1629616	0	0.2651125	0.3325111	0.0459674	0.1621648	0.5466335	0.0368751	0.4384013	0.513976	0.2994716	0.02173579	0.4623073	0.09302333	0.08634536	"day0"
0.1155538	0	0.2178542	0.4196025	0.05795118	0.4896757	0.4466381	0.05591244	0.4540454	0.565331	0.2958225	0.09563221	0.4904341	0	0.0460478	"day0"
0.008198666	0.09982529	0.3442772	0.3350986	0	0.178883	0.6146417	0.03166161	0.54742	0.5921729	0.4011913	0.06347555	0.5344154	0.01686109	0.05948924	"day0"
0.2238972	0.08038722	0.495206	0.5228347	0.1819998	0.1061789	0.4603964	0.02817311	0.3635099	0.5515558	0.2965223	0.07071423	0.1427479	0.05616436	0.02430952	"day0"
0.2077085	0.05456816	0.2384523	0.5402252	0.03594805	0.1546303	0.7026766	0.06667075	0.6223811	0.5396178	0.4791292	0.00347273	0.5460473	0.03115837	0.5682286	"day0"
0.04254386	0.03822935	0.4061882	0.5963803	0.01072616	0.004159582	0.4820472	0.06935394	0.4550109	0.607466	0.04166304	0.1883471	0.3676786	0	0.133545	"day0"
0.3780909	0.1885471	0.4825472	0.5891222	0	0.3850101	0.7591591	0.07646834	0.6894262	0.6155384	0.4234248	0.01734505	0.6540743	0	0.1446991	"day0"
0.2386511	0.07902743	0.3817888	0.4192443	0.01867624	0.3962514	0.5676708	0.03251676	0.5606036	0.5752245	0.3962998	0.114069	0.4693563	0.03752104	0.1292195	"day0"
0.2923955	0.05848432	0.2832404	0.4889795	0.104413	0.3479953	0.6125111	0.001284458	0.5657832	0.529586	0.3484698	0.1669434	0.5379249	0.1273057	0.7200482	"day0"
0.179634253886409	0.0530892251852287	0.166529579188378	0.450978347009141	0.169007223880771	0.344427692052637	0.645578886694143	0.0396968624507141	0.556707688230914	0.522392755299959	0.306710968449494	0.153261835341356	0.545730813277568	0.0390280864954316	0.230993080230189	"day0"
0.251292805495735	0.101924386015419	0.433350726081501	0.682122197904867	0.0158954841438837	0.162142852375268	0.696063492529885	0.0801940177263798	0.606599448530737	0.555555149224653	0.266975040537733	0.2205822769778	0.525103979806683	0.106308714272466	0.135656908195165	"day0"
0.199415069606529	0	0.374604413396223	0.629855838143639	0.0662767446162728	0.176210812083597	0.647399919486299	0.00969883376907246	0.45381363942676	0.317854777875088	0.134438956241654	0.0466833305924808	0.365844655221525	0	0.0343221827565296	"day0"
0.216496816241249	0	0.375541548216693	0.513632546200114	0.0864029573422149	0.240504151462463	0.670896764085744	0.0185555540554771	0.562183373720443	0.535360545898661	0.288793921247236	0.242739860364138	0.464212539581619	0	0.258503796406491	"day0"
0.273318800963956	0.0267057427114112	0.411952498191832	0.598498776161779	0.1441436586964	0.393194122222196	0.708373258076906	0.242394246623561	0.610735890504225	0.579875254917165	0.373938129860729	0.111167646817062	0.619355245058461	0	0.438652274324053	"day0"
0.16048866902472	0.117159624839729	0.225519420113156	0.525318476122857	0.104376136984251	0.13826434258062	0.682990503510801	0.0332975215122477	0.539915209165328	0.574128430803356	0.525534376728571	0.366377847360718	0.409739767907241	0	0.238087575864342	"day0"
0.238188119169898	0	0.316634683743145	0.482696698345638	0.0634566905821093	0.265596692022607	0.670398445801691	0.055492353297193	0.584559668128378	0.546253750652947	0.337293997618344	0.0434772446798225	0.495398155257466	0.0867165086777869	0.00826155709986846	"day0"
0.1487123	0	0.4460285	0.4927173	0.003516287	0.1883027	0.2279638	0.04770512	0.2310782	0.4804862	0.1803823	0.1988889	0.212012	0	0.17101	"day0"
0.299920282177385	0.57699892115156	0.396922121782424	0.724253447196057	0.0252448453149831	0.571909138340888	0.809756017655293	0	0.612538351764899	0.487604591834482	0.262962841428369	0.138737654454043	0.680518267682139	0.0599729942451151	0.0267303171343536	"day0"
0.207766369012272	0.0213792423294317	0.164467487679168	0.507903801132169	0.0045472292951902	0.466802490277081	0.603677369151487	0.0273513900934469	0.536074080664145	0.363770913035379	0.115647513089518	0.0470687661384571	0.313539010136741	0.0335896787817116	0.137465827052352	"day0"
0.215179961568069	0.198754721240235	0.463989637521043	0.753307977960987	0.0927747089427216	0.202439106733259	0.665195884153191	0.0826208639471023	0.599888332365484	0.528558485821594	0.235212578210257	0.0976095211346761	0.403056715929852	0	0	"day0"
0.2939794	0.09986368	0.5862655	0.7123888	0.005076369	0.3645722	0.7392151	0.0180456	0.6663503	0.5325325	0.09349977	0.1408073	0.4940078	0.02591236	0.01013431	"day0"
0.246250553102171	0	0.495928173566932	0.583285980838482	0.172803904196265	0.310472468699056	0.712107194371116	0.216935025886523	0.551484348526025	0.574347097167986	0.507003943379005	0.420449082313127	0.559989656205837	0.0935087476790583	0.225545618318788	"day0"
0.185221558139605	0.0914129771743732	0.139971301900249	0.522464330413972	0.055173039047878	0.10932315116789	0.530051673692749	0.0825530930826	0.501892681469923	0.491316939287267	0.14933167563347	0.217370118570886	0.288955586973944	0.109780208794073	0.110034893452627	"day0"
0.1535069	0	0.265221	0.4113583	0.09092207	0.02662774	0.5181596	0.161278	0.4277109	0.5599742	0.4573213	0.1072064	0.3205533	0.0831754	0.1129878	"day0"
0.2505402	0.07587256	0.3795196	0.6740844	0.09123978	0.1877754	0.6922284	0.05357654	0.5944054	0.4892762	0.1871314	0.1893489	0.495961	0.007318952	0.04429759	"day0"
0.204912770128265	0.0370599843207843	0.432033809153298	0.558318209155022	0.0475809404350088	0.308890187080789	0.67349893301818	0.0162672892576094	0.644026044181555	0.500267326481426	0.34629239742301	0.16452071886876	0.413641720986495	0.0334570835634229	0.00675814087717678	"day0"
0.292529316556583	0.178570596068023	0.285033503021906	0.50578251967422	0.0561621839169888	0.544372289242503	0.638472506305669	0	0.513252394192219	0.481623190548354	0.200668269528785	0.158447117219577	0.40809534846029	0.0795818766678067	0.0980040472648235	"day0"
0.07149485	0.0002957292	0.3653496	0.3760477	0.1520108	0.1950729	0.4904036	0.01826333	0.3977983	0.6409685	0.4652889	0.3796439	0.3498949	0	0.08665007	"day0"
0.112507128431006	0	0.0914582713276884	0.20684069652558	0	0	0.292727232181674	0.0208307067900439	0.13266562607541	0.403331000879311	0.0838207609901457	0	0.262134397610159	0	0.0711755062978193	"day0"
0.388354838034106	0.199561841573798	0.485367141401082	0.575197332905035	0.141371036410367	0.293169419548107	0.737609575121778	0.170168165919614	0.702727436705471	0.637128956749111	0.476481361472057	0.110775914735507	0.559907626551053	0	0.0867315685872615	"day0"
0.262357005408226	0	0.300868908249031	0.565247469983597	0.122079398459554	0.256304271314265	0.631449997721532	0.0137824041901504	0.50868099216433	0.391958070877457	0.140489788769844	0.126318182780393	0.582044766494565	0	0.0799783249972897	"day0"
0.01806767	0.01073808	0.403724	0.5598718	0.1827945	0.3101886	0.5907016	0.1050505	0.5026655	0.5325997	0.5713714	0.03918445	0.5965773	0.03582129	0.1075514	"day0"
0.09406349	0.09058276	0.3202933	0.4290334	0.09191376	0	0.5585833	0	0.5687218	0.5476284	0.3961879	0.1963061	0.4354051	0.0540899	0.1005641	"day0"
0.0392106542565669	0.0426859053163374	0.324165130258877	0.190622267991932	0	0.000359720520830412	0.189896841202794	0.0339732601471749	0.190481431140781	0.444783119164194	0.129045120478091	0.232704256974456	0.180480705902715	0	0.0147823636281313	"day0"
0.0951950848596598	0.0671706744229986	0.523380365818558	0.484859252473652	0.0271527551088746	0.235244089460832	0.677607585857517	0.000608810988041831	0.579697208162476	0.485162158890119	0.391535170101614	0.144818225014481	0.552043782564654	0.018988097081542	0.221375366678997	"day0"
0.01062232	0.04392818	0.4655367	0.6632959	0.2202786	0.2805508	0.5850252	0.004913271	0.5669701	0.5912229	0.3042871	0.3790443	0.3269755	0	0.6884876	"day0"
0.1434031	0.0006335462	0.2443981	0.3614748	0.05398932	0.1070464	0.4818356	0.09093121	0.1882352	0.5884966	0.5225896	0.06680889	0.3547139	0	0.3348883	"day0"
0.266489429076103	0	0.598268388514703	0.817629669194673	0.108504502184836	0.475546342448003	0.731393011449318	0.11908994620044	0.647849989160142	0.614007745646484	0.359837274189829	0.255713907911029	0.512599154186516	0.0802325855282252	0.0558399630481377	"day0"
0.05742709	0.06345988	0.1942876	0.4494999	0.07506616	0.3331115	0.5123963	0.05719646	0.327577	0.5008583	0.2267203	0.1083001	0.06602942	0	0.07286479	"day0"
0.356758	0.07106756	0.4254646	0.5757589	0.2402838	0.687408	0.7334834	0.05096149	0.650796	0.5740813	0.3791223	0.2951151	0.5520375	0	0.1954417	"day0"
0.186035338392032	0.0287149052395034	0.272441738193153	0.340544796963991	0.0462890818015393	0.182954422022535	0.787204191736918	0.248926918874573	0.645716081022724	0.434446311474818	0.202865581488059	0.12891852127275	0.501157225073235	0.011848310109582	0.00275505891871575	"day0"
0.1350822	0.004674394	0.3845163	0.5651861	0.0305734	0.4248987	0.6244137	0.05943862	0.4533277	0.5557368	0.3195724	0.08654394	0.4254269	0.00210473	0.07165057	"day0"
0.0920167490304272	0.0440703551804027	0.240666574030249	0.454724491792017	0.0805146797733675	0.283907888410197	0.582501373382962	0.0557035235466323	0.462432923959766	0.479500513687418	0.101745534745914	0	0.413407621185219	0	0.0748769924326699	"day0"
0.254671089830828	0	0.319253586596518	0.608825072423165	0.154773573519377	0.217667292879462	0.675046117746407	0.18247628372542	0.559889586580391	0.530982055566592	0.46305282152048	0.280150374452705	0.411127036505245	0	0.0923330928552727	"day0"
0.1745656	0.0419609	0.3452218	0.4899957	0.073046	0.06402166	0.6150777	0.1058289	0.4882134	0.6144314	0.3341334	0.0610374	0.5325412	0	0.2323746	"day0"
0.197714471476973	0.0754786287467631	0.398575777216917	0.484283291509048	0.219754782330973	0.0977610657575645	0.593770933006442	0.0370784499709273	0.571472356837665	0.499277147039894	0.286195746120465	0.00551970509241849	0.539095013647804	0.050910919978767	0.404897931619582	"day0"
0.241413041147605	0.14696276601912	0.289129751512363	0.551546681517806	0.0817304080094212	0.0921222513340992	0.646748801280119	0.0407076362271321	0.485029445691665	0.502788798569367	0.116399772281327	0.187353812967799	0.329646390992836	0	0.163448682270195	"day0"
0.132091618192154	0.0253915351649776	0.413470468859149	0.605261382008914	0.114633479712585	0.141286982656655	0.701560287410825	0.103177046678436	0.473299454096215	0.614208804322085	0.430231883358389	0.147368992446799	0.339459476651907	0.0190252011934422	0.153364044666567	"day0"
